,circulating_supply,id,last_updated,market_cap_BTC,market_cap_USD,max_supply,name,price_BTC,rank,symbol,total_supply,volume_24hour_BTC,volume_24hour_USD,website_slug
1224,4277318.0,1474.0,1527678253.0,21.0,160955.0,,Eternity,5.0097e-06,1192.0,ENT,4277318.0,0.0304335555,228.598,eternity
1225,11855487.0,350.0,1527678255.0,21.0,158185.0,,BoostCoin,1.7763e-06,1193.0,BOST,11855487.0,2.91402e-05,0.218883,boostcoin
1226,43699481.0,804.0,1527678246.0,21.0,157234.0,,AmberCoin,4.79e-07,1194.0,AMBER,43699481.0,0.000244537,1.83681,ambercoin
1227,107972766.0,1836.0,1527678262.0,20.0,153779.0,,Signatum,1.896e-07,1195.0,SIGT,107972766.0,0.0089136484,66.9538,signatum
1228,22822467.0,1284.0,1527678251.0,20.0,152258.0,,RevolverCoin,8.882e-07,1196.0,XRE,22822467.0,0.0029044197,21.8162,revolvercoin
1229,65802448.0,1938.0,1527678263.0,20.0,147976.0,,Fujinto,2.994e-07,1197.0,NTO,400000000.0,0.0032233757,24.212,fujinto
1230,67077382.0,1004.0,1527678249.0,20.0,147505.0,100000000.0,Helleniccoin,2.928e-07,1198.0,HNC,67077382.0,0.0449431396,337.585,helleniccoin
1231,107706.0,954.0,1527678249.0,19.0,143760.0,,bitEUR,0.0001776957,1199.0,BITEUR,107706.0,0.0608834861,457.319,biteur
1232,934709.0,88.0,1527678242.0,19.0,142623.0,,RonPaulCoin,2.0314e-05,1200.0,RPC,934709.0,0.0210846742,158.375,ronpaulcoin
1233,,,,,,,,,,,,,,
1234,,,,,,,,,,,,,,
1235,,,,,,,,,,,,,,
1236,7000000.0,1878.0,1527678261.0,19.0,142199.0,,Shadow Token,2.7044e-06,1201.0,SHDW,10000000.0,0.0035270749,26.4932,shadow-token
1237,22981652.0,1206.0,1527678251.0,18.0,138500.0,,BumbaCoin,8.023e-07,1202.0,BUMBA,22981652.0,0.0171835269,129.072,bumbacoin
1238,61364813.0,1468.0,1527678253.0,18.0,137997.0,228000000.0,Kurrent,2.994e-07,1203.0,KURT,72764813.0,0.0048692251,36.5746,kurrent
1239,7718883.0,461.0,1527678245.0,18.0,137708.0,,Quatloo,2.3751e-06,1204.0,QTL,7718883.0,0.0148020737,111.184,quatloo
1240,20725810.0,656.0,1527678245.0,18.0,136156.0,,Prime-XI,8.746e-07,1205.0,PXI,20725810.0,0.0526490472,395.467,prime-xi
1241,8742247.0,1760.0,1527678259.0,18.0,132374.0,27000000.0,ChanCoin,2.0159e-06,1206.0,CHAN,8742247.0,0.0048921104,36.7465,chancoin
1242,630343.0,1396.0,1527678252.0,18.0,131866.0,3000000.0,MustangCoin,2.78507e-05,1207.0,MST,630343.0,0.0224752309,168.82,mustangcoin
1243,12878667.0,1800.0,1527678260.0,17.0,127430.0,,FinCoin,1.3173e-06,1208.0,FNC,1812878667.0,0.011565904,86.8759,fincoin
1244,15588776.0,278.0,1527678244.0,17.0,125033.0,42000000.0,Quebecoin,1.0678e-06,1209.0,QBC,36375376.0,0.0385886482,289.854,quebecoin
1245,27971200.0,1731.0,1527678258.0,17.0,124213.0,168000000.0,GlobalToken,5.912e-07,1210.0,GLT,27971200.0,0.0399656255,300.197,globaltoken
1246,10415252.0,1175.0,1527678250.0,16.0,123354.0,,Rubies,1.5768e-06,1211.0,RBIES,10415252.0,0.0012683235,9.52686,rubies
1247,401421401.0,1644.0,1527678257.0,16.0,120362.0,,MACRON,3.99e-08,1212.0,MCRN,401421401.0,0.0509922278,383.022,macron
1248,447229.0,1251.0,1527678251.0,16.0,118240.0,,SixEleven,3.51977e-05,1213.0,611,447229.0,0.0587690944,441.437,sixeleven
1249,1449999.0,2241.0,1527678269.0,16.0,117513.0,,Ccore,1.07894e-05,1214.0,CCO,10000000.0,0.0477723135,358.836,ccore
1250,12000829.0,2257.0,1527678269.0,16.0,116945.0,,Nekonium,1.2973e-06,1215.0,NUKO,21606559.0,0.0550557953,413.545,nekonium
1251,1356645470.0,1173.0,1526895846.0,15.0,115380.0,,HempCoin,1.13e-08,1216.0,HMP,2856645470.0,,,hempcoin-hmp
1252,3472983.0,1502.0,1527430450.0,15.0,114939.0,13000000.0,GameUnits,4.406e-06,1217.0,UNITS,3472983.0,,,gameunits
1253,6477950.0,84.0,1527678246.0,15.0,114112.0,,Catcoin,2.3452e-06,1218.0,CAT,6477950.0,0.0092376101,69.3872,catcoin
1254,2149688.0,2097.0,1527678266.0,15.0,112301.0,21000000.0,Xios,6.9548e-06,1219.0,XIOS,2149688.0,0.0122561899,92.0609,xios
1255,87653034.0,1250.0,1527665951.0,15.0,111384.0,,Zurcoin,1.692e-07,1220.0,ZUR,87653034.0,,,zurcoin
1256,45042000.0,1693.0,1527678258.0,15.0,111246.0,100000000.0,Theresa May Coin,3.288e-07,1221.0,MAY,45042000.0,0.0270991482,203.552,theresa-may-coin
1257,65171010.0,51.0,1527678241.0,14.0,107475.0,,GlobalCoin,2.195e-07,1222.0,GLC,65171010.0,0.0080373913,60.3719,globalcoin
1258,51078775.0,1566.0,1527678257.0,14.0,107058.0,,Visio,2.79e-07,1223.0,VISIO,63078775.0,0.0251969678,189.264,visio
1259,467867.0,1912.0,1527678262.0,14.0,102617.0,1000000.0,Dalecoin,2.91997e-05,1224.0,DALC,1000000.0,0.0151872226,114.077,dalecoin
1260,9516492.0,1353.0,1527678252.0,14.0,102303.0,,TajCoin,1.4312e-06,1225.0,TAJ,9516492.0,0.0141466681,106.261,tajcoin
1261,71078924.0,1534.0,1527678255.0,13.0,101233.0,,BOAT,1.896e-07,1226.0,BOAT,71078924.0,0.0006275704,4.71392,doubloon
1262,53300156.0,1717.0,1527678259.0,13.0,99884.0,,Neuro,2.495e-07,1227.0,NRO,55300156.0,0.0075836131,56.9634,neuro
1263,1161352.0,1685.0,1527678257.0,13.0,97946.0,,EcoCoin,1.1228e-05,1228.0,ECO,1162915.0,0.0218750749,164.312,ecocoin
1264,98412.0,476.0,1527678246.0,13.0,96645.0,,Firecoin,0.0001307414,1229.0,FIRE,98412.0,0.0003075387,2.31004,firecoin
1265,793108.0,1248.0,1527678251.0,13.0,93932.0,,Bitcoin 21,1.57675e-05,1230.0,XBTC21,7093108.0,0.0091190167,68.4964,bitcoin-21
1266,1220085.0,601.0,1527678245.0,12.0,92921.0,,Acoin,1.01392e-05,1231.0,ACOIN,1220085.0,0.029863354,224.315,acoin
1267,5702048.0,1111.0,1527678249.0,12.0,91041.0,,SOILcoin,2.1256e-06,1232.0,SOIL,5702048.0,0.0495150026,371.926,soilcoin
1268,455955.0,1581.0,1527678255.0,12.0,88332.0,,Honey,2.57914e-05,1233.0,HONEY,455955.0,0.0296411578,222.646,honey
1269,23042604.0,818.0,1527678256.0,12.0,88255.0,,PayCon,5.099e-07,1234.0,CON,23042604.0,0.0494548272,371.474,paycon
1270,4517301.0,9.0,1527678241.0,12.0,87862.0,,Mincoin,2.5894e-06,1235.0,MNC,4517301.0,0.0137139913,103.011,mincoin
1271,12416554.0,1038.0,1527678256.0,11.0,85628.0,,Eurocoin,9.181e-07,1236.0,EUC,12416554.0,0.0202518046,152.119,eurocoin
1272,4228672.0,1113.0,1527678249.0,11.0,84317.0,,SecretCoin,2.6545e-06,1237.0,SCRT,4228672.0,0.0381762073,286.756,secretcoin
1273,32234319.0,911.0,1527678248.0,11.0,82153.0,,Advanced Internet Blocks,3.393e-07,1238.0,AIB,31412139756.0,0.0009475236,7.11721,advanced-internet-blocks
1274,10170228.0,356.0,1527678245.0,11.0,81572.0,,BitQuark,1.0678e-06,1239.0,BTQ,10170228.0,0.0091480261,68.7143,bitquark
1275,29887402.0,1801.0,1527678261.0,11.0,80653.0,,Global Tour Coin,3.593e-07,1240.0,GTC,89786652.0,0.0468397285,351.831,global-tour-coin
1276,5000000.0,1885.0,1527678261.0,11.0,79719.0,,BitAsean,2.1226e-06,1241.0,BAS,30000000.0,0.0506424918,380.395,bitasean
1277,7991996.0,2100.0,1527425957.0,10.0,78231.0,,JavaScript Token,1.3032e-06,1242.0,JS,7991996.0,,,javascript-token
1278,6199359.0,1554.0,1527678255.0,10.0,77605.0,,Allion,1.6666e-06,1243.0,ALL,7323359.0,0.0582199276,437.312,allion
1279,12462620.0,795.0,1527678245.0,10.0,77538.0,,SoonCoin,8.283e-07,1244.0,SOON,12462620.0,0.0063011457,47.3303,sooncoin
1280,12384976.0,837.0,1527678246.0,10.0,77055.0,,X-Coin,8.283e-07,1245.0,XCO,12384976.0,0.0115378932,86.6655,x-coin
1281,510802961.0,1520.0,1527678254.0,10.0,76580.0,,Digital Rupees,2e-08,1246.0,DRS,510802961.0,0.0606495744,455.562,digital-rupees
1282,5100000.0,2055.0,1527678264.0,10.0,76459.0,,ExchangeN,1.9959e-06,1247.0,EXN,10000000.0,0.0140710495,105.693,exchangen
1283,1063024.0,2284.0,1527678270.0,10.0,75793.0,,Trident Group,9.4922e-06,1248.0,TRDT,3000000.0,0.0101221613,76.0314,trident
1284,1220161.0,785.0,1527678248.0,10.0,73375.0,,GoldPieces,8.0059e-06,1249.0,GP,1220161.0,0.0134542521,101.06,goldpieces
1285,1524686.0,1397.0,1527678252.0,10.0,73198.0,,Beatcoin,6.3914e-06,1250.0,XBTS,2524686.0,0.0080582929,60.5289,beatcoin
1286,5848581.0,1670.0,1527678257.0,10.0,73056.0,100000000.0,FUNCoin,1.663e-06,1251.0,FUNC,100000000.0,0.0002193019,1.64726,funcoin
1287,160000000.0,1926.0,1527678262.0,10.0,72370.0,,BROTHER,6.02e-08,1252.0,BRAT,1000000000.0,0.0114188604,85.7714,brat
1288,4195132.0,134.0,1527678243.0,10.0,72327.0,10000000.0,CacheCoin,2.2953e-06,1253.0,CACH,4195132.0,0.0018296771,13.7434,cachecoin
1289,13742738.0,933.0,1527678246.0,10.0,72111.0,,Crypto,6.986e-07,1254.0,CTO,13742738.0,0.0248682666,186.795,crypto
1290,17999629.0,1288.0,1527678252.0,10.0,71510.0,,Debitcoin,5.289e-07,1255.0,DBTC,25999629.0,0.0042566745,31.9735,debitcoin
1291,1627261.0,1442.0,1527678253.0,9.0,69040.0,,BipCoin,5.6484e-06,1256.0,BIP,1627261.0,0.0293511978,220.468,bipcoin
1292,20285537.0,1033.0,1527678249.0,9.0,68427.0,,GuccioneCoin,4.491e-07,1257.0,GCC,23775537.0,0.0084395011,63.3923,guccionecoin
1293,9106714.0,1395.0,1527678252.0,9.0,68264.0,,Dollarcoin,9.979e-07,1258.0,DLC,9106714.0,0.0042054589,31.5888,dollarcoin
1294,19615019.0,998.0,1527678256.0,9.0,66165.0,,CompuCoin,4.491e-07,1259.0,CPN,19615019.0,0.0082189691,61.7358,compucoin
1295,5620985.0,1010.0,1527678248.0,9.0,65730.0,,Flaxscript,1.5568e-06,1260.0,FLAX,5620985.0,0.0040053359,30.0856,flaxscript
1296,1004698.0,2038.0,1527660864.0,9.0,65344.0,,PoSToken,8.6587e-06,1261.0,POS,1205969.0,,,postoken
1297,8200310.0,1439.0,1527678254.0,8.0,63210.0,15000000.0,AllSafe,1.0262e-06,1262.0,ASAFE2,8200310.0,0.0491752514,369.374,allsafe
1298,209528568.0,1366.0,1527678252.0,8.0,62825.0,,AgrolifeCoin,3.99e-08,1263.0,AGLC,209528568.0,0.0079718507,59.8796,agrolifecoin
1299,45887218.0,1110.0,1527678249.0,8.0,61915.0,,Money,1.796e-07,1264.0,$$$,45887218.0,0.0157310641,118.162,money
1300,1494171.0,1282.0,1527678251.0,8.0,61466.0,,High Voltage,5.4767e-06,1265.0,HVCO,1694171.0,0.0387662454,291.188,high-voltage
1301,73729962.0,1315.0,1527678251.0,8.0,60795.0,,Chronos,1.098e-07,1266.0,CRX,73729962.0,0.0020792318,15.6179,chronos
1302,20276099.0,1509.0,1527665355.0,8.0,60787.0,,BenjiRolls,3.991e-07,1267.0,BENJI,20276099.0,,,benjirolls
1303,61911050.0,1792.0,1527678260.0,8.0,60331.0,120000000.0,Virta Unique Coin,1.297e-07,1268.0,VUC,61911050.0,0.0155058059,116.47,virta-unique-coin
1304,32565300.0,857.0,1527678248.0,8.0,58586.0,,SongCoin,2.395e-07,1269.0,SONG,32565300.0,0.0002155569,1.61913,songcoin
1305,10000000.0,1897.0,1527514758.0,8.0,58216.0,,Bolenum,7.75e-07,1270.0,BLN,10000000.0,,,bolenum
1306,12592350.0,1539.0,1527678254.0,7.0,55691.0,18000000.0,Elysium,5.888e-07,1271.0,ELS,12592350.0,0.0261282214,196.259,elysium
1307,6976050.0,1394.0,1527678252.0,7.0,54907.0,,Shilling,1.0478e-06,1272.0,SH,6976050.0,0.0006325309,4.75118,shilling
1308,3965716.0,1778.0,1527678261.0,7.0,54196.0,,Useless Ethereum Token,1.8194e-06,1273.0,UET,3965716.0,2.05773e-05,0.154564,useless-ethereum-token
1309,256527.0,1665.0,1527678257.0,7.0,53842.0,1000000.0,Gold Pressed Latinum,2.79425e-05,1274.0,GPL,256527.0,0.0107863003,81.02,gold-pressed-latinum
1310,7133042.0,338.0,1527678245.0,7.0,53469.0,,QuazarCoin,9.979e-07,1275.0,QCN,7133042.0,0.0006137088,4.6098,quazarcoin
1311,5616315.0,1535.0,1527678257.0,7.0,52505.0,,Eryllium,1.2446e-06,1276.0,ERY,15616315.0,0.0203987816,153.223,eryllium
1312,6928887.0,1943.0,1527678263.0,7.0,50900.0,84000000.0,Kronecoin,9.78e-07,1277.0,KRONE,6928887.0,0.044181229,331.862,kronecoin
1313,130000000.0,2117.0,1527678267.0,6.0,48724.0,,Roofs,4.99e-08,1278.0,ROOFS,600000000.0,0.0096161824,72.2308,roofs
1314,15867695.0,1139.0,1527678268.0,6.0,47578.0,,MindCoin,3.992e-07,1279.0,MND,15867695.0,0.0001063714,0.798996,mindcoin
1315,32662258.0,1773.0,1527678259.0,6.0,46519.0,,BnrtxCoin,1.896e-07,1280.0,BNX,32662258.0,0.0076106255,57.1663,bnrtxcoin
1316,4829945.0,1241.0,1527678250.0,6.0,45256.0,,FuzzBalls,1.2474e-06,1281.0,FUZZ,4829945.0,0.0004961299,3.72662,fuzzballs
1317,1706429.0,1496.0,1527678255.0,6.0,43602.0,,Luna Coin,3.4017e-06,1282.0,LUNA,1706429.0,0.0016917397,12.7073,luna-coin
1318,11821728.0,1519.0,1527678254.0,6.0,43073.0,,Printerium,4.851e-07,1283.0,PRX,11821728.0,0.0011499871,8.63799,printerium
1319,6243840.0,1389.0,1527678252.0,6.0,42123.0,,Zayedcoin,8.982e-07,1284.0,ZYD,6243840.0,0.0016581507,12.455,zayedcoin
1320,79719140.0,983.0,1527537547.0,5.0,40434.0,2500000000.0,Metal Music Coin,6.75e-08,1285.0,MTLMC3,79719140.0,,,metal-music-coin
1321,107048455.0,1514.0,1527678256.0,5.0,40122.0,,ICOBID,4.99e-08,1286.0,ICOB,107048455.0,0.0331331926,248.876,icobid
1322,1207310.0,380.0,1527678244.0,5.0,39729.0,,Uro,4.381e-06,1287.0,URO,1207310.0,0.0004525507,3.39928,uro
1323,2446961.0,898.0,1527678247.0,5.0,37602.0,,Californium,2.0458e-06,1288.0,CF,2446961.0,0.0002331915,1.75159,californium
1324,20181636.0,1379.0,1527152348.0,5.0,37325.0,,Jewels,2.462e-07,1289.0,JWL,20181636.0,,,jewels
1325,554855.0,1368.0,1527678252.0,5.0,35769.0,,Veltor,8.5824e-06,1290.0,VLT,554855.0,0.0002472222,1.85698,veltor
1326,8203320.0,938.0,1527678248.0,5.0,35665.0,,ARbit,5.788e-07,1291.0,ARB,8203320.0,0.0010252537,7.70107,arbit
1327,15746668.0,2206.0,1527245058.0,5.0,35125.0,,Copico,2.97e-07,1292.0,XCPO,22940540.0,,,copico
1328,45143320.0,1550.0,1527678255.0,5.0,35093.0,,Master Swiscoin,1.035e-07,1293.0,MSCN,1007644415.0,0.0128486909,96.5114,master-swiscoin
1329,20821709.0,1018.0,1527633849.0,5.0,34256.0,,BiosCrypto,2.19e-07,1294.0,BIOS,20821709.0,,,bios-crypto
1330,2652019.0,1994.0,1527678263.0,5.0,33994.0,,Interzone,1.7065e-06,1295.0,ITZ,3112019.0,0.0388225599,291.611,interzone
1331,959914.0,2157.0,1527678268.0,4.0,33027.0,,StarCash Network,4.5806e-06,1296.0,STARS,1033142.0,0.0043329055,32.5461,starcash-network
1332,115307276.0,1602.0,1527551657.0,4.0,32871.0,,HealthyWormCoin,3.8e-08,1297.0,WORM,115307276.0,,,healthywormcoin
1333,20520514.0,1469.0,1527589154.0,4.0,32221.0,,Creatio,2.09e-07,1298.0,XCRE,20520514.0,,,creatio
1334,5368934.0,1194.0,1527678256.0,4.0,32196.0,,Independent Money System,7.984e-07,1299.0,IMS,5368934.0,0.0024922052,18.7199,independent-money-system
1335,70000000.0,1781.0,1527678259.0,4.0,31483.0,,Slevin,5.99e-08,1300.0,SLEVIN,70000000.0,0.0011816417,8.87576,slevin
1336,,,,,,,,,,,,,,
1337,,,,,,,,,,,,,,
1338,,,,,,,,,,,,,,
1339,37288911.0,1309.0,1527594251.0,4.0,30481.0,,LetItRide,1.088e-07,1301.0,LIR,37288911.0,,,letitride
1340,100000000.0,1310.0,1527678251.0,4.0,29984.0,,DAPPSTER,3.99e-08,1302.0,DLISK,100000000.0,0.0010825854,8.13171,dappster
1341,11052595.0,1563.0,1527678257.0,4.0,29826.0,,PIECoin,3.593e-07,1303.0,PIE,11052595.0,0.0003391334,2.54736,piecoin
1342,2476893.0,1674.0,1527678257.0,4.0,28860.0,,Cannation,1.5512e-06,1304.0,CNNC,2476893.0,0.0043684516,32.8131,cannation
1343,592894.0,1528.0,1527678256.0,4.0,28592.0,,Iconic,6.4202e-06,1305.0,ICON,592894.0,0.0228510607,171.643,iconic
1344,2476379.0,316.0,1527678245.0,4.0,28587.0,,Dreamcoin,1.5368e-06,1306.0,DRM,2476379.0,0.0002649753,1.99033,dreamcoin
1345,11361817.0,1128.0,1527657850.0,4.0,28405.0,,GBCGoldCoin,3.328e-07,1307.0,GBC,11361817.0,,,gbcgoldcoin
1346,30227750.0,1155.0,1527678249.0,4.0,27190.0,,Litecred,1.198e-07,1308.0,LTCR,30227750.0,0.0001000345,0.751397,litecred
1347,59630200.0,1544.0,1527678257.0,4.0,26819.0,,CryptoWorldX Token,5.99e-08,1309.0,CWXT,59630200.0,0.0110256438,82.8178,cryptoworldx-token
1348,10789954.0,1576.0,1527678256.0,4.0,26435.0,30015000.0,MiloCoin,3.262e-07,1310.0,MILO,10789954.0,0.0045275169,34.0079,milocoin
1349,20245510.0,1438.0,1527628153.0,3.0,25832.0,,ImpulseCoin,1.699e-07,1311.0,IMPS,20245510.0,,,impulsecoin
1350,2009.0,1743.0,1527678259.0,3.0,25466.0,420000.0,KingN Coin,0.0016875461,1312.0,KNC,2509.0,0.003057574,22.9666,kingn-coin
1351,5091200.0,1570.0,1527678255.0,3.0,25188.0,,GeertCoin,6.586e-07,1313.0,GEERT,5091200.0,0.003319856,24.9367,geertcoin
1352,861099.0,1259.0,1527678250.0,3.0,24722.0,,PonziCoin,3.8221e-06,1314.0,PONZI,861099.0,0.0002202072,1.65406,ponzicoin
1353,3427006.0,2150.0,1527678267.0,3.0,24418.0,25000000.0,Credence Coin,9.486e-07,1315.0,CRDNC,9227006.0,0.0395252271,296.889,credence-coin
1354,106019270.0,1421.0,1527678254.0,3.0,23842.0,,JobsCoin,2.99e-08,1316.0,JOBS,200019300.0,0.0001496929,1.1244,jobscoin
1355,17325452.0,1052.0,1527678248.0,3.0,23377.0,,VectorAI,1.796e-07,1317.0,VEC2,17325452.0,0.0078755435,59.1562,vector
1356,38669634.0,997.0,1527628449.0,3.0,23210.0,,TAGRcoin,7.99e-08,1318.0,TAGR,38669634.0,,,tagrcoin
1357,17089600.0,263.0,1527628444.0,3.0,21797.0,38540000.0,PLNcoin,1.698e-07,1319.0,PLNC,19089600.0,,,plncoin
1358,3082639.0,2232.0,1527678269.0,3.0,20797.0,,GlassCoin,8.982e-07,1320.0,GLS,5534281.0,0.0457344722,343.529,glasscoin
1359,18625017.0,1073.0,1527456246.0,3.0,20474.0,,Steps,1.463e-07,1321.0,STEPS,18625017.0,,,steps
1360,1731.0,1822.0,1527678260.0,3.0,19439.0,,RSGPcoin,0.0014953178,1322.0,RSGP,2160.0,0.0008924166,6.70328,rsgpcoin
1361,1600000.0,1180.0,1527641650.0,3.0,19271.0,,Destiny,1.6034e-06,1323.0,DES,1600000.0,,,destiny
1362,35120000.0,2115.0,1527678268.0,2.0,18428.0,,PlayerCoin,6.99e-08,1324.0,PLACO,100120000.0,0.0013469296,10.1173,playercoin
1363,5550102.0,993.0,1527678248.0,2.0,18306.0,,BowsCoin,4.391e-07,1325.0,BSC,5550102.0,0.0051555773,38.7255,bowscoin
1364,4394874.0,994.0,1527678248.0,2.0,17790.0,53760000.0,AnarchistsPrime,5.389e-07,1326.0,ACP,4394874.0,0.0176166031,132.325,anarchistsprime
1365,2453240.0,1209.0,1527678250.0,2.0,16918.0,,PosEx,9.181e-07,1327.0,PEX,2453240.0,0.000436732,3.28046,posex
1366,181919.0,831.0,1527678247.0,2.0,16719.0,,Wild Beast Block,1.22349e-05,1328.0,WBB,181919.0,0.0013197974,9.9135,wild-beast-block
1367,753776.0,1485.0,1527678253.0,2.0,16329.0,,Dollar Online,2.8841e-06,1329.0,DOLLAR,9601412.0,0.0136008297,102.161,dollar-online
1368,704882.0,1472.0,1527678256.0,2.0,15851.0,,Rawcoin,2.9938e-06,1330.0,XRC,704882.0,0.0189861251,142.612,rawcoin2
1369,16588056.0,1657.0,1527678259.0,2.0,13678.0,,Bitvolt,1.098e-07,1331.0,VOLT,61608156.0,0.0091541501,68.7603,bitvolt
1370,1148324.0,1558.0,1527678255.0,2.0,13353.0,,Argus,1.5481e-06,1332.0,ARGUS,5194373.0,0.0102813065,77.2268,argus
1371,3064800.0,1090.0,1527678249.0,2.0,11717.0,,Save and Gain,5.09e-07,1333.0,SANDG,3064800.0,0.0021901435,16.451,save-and-gain
1372,21581400.0,1555.0,1527678255.0,2.0,11345.0,,PRCoin,7e-08,1334.0,PRC,801581400.0,0.0629874936,473.123,prcoin
1373,885756.0,1579.0,1527635357.0,1.0,10737.0,,BioBar,1.6138e-06,1335.0,BIOB,985756.0,,,biobar
1374,2624194.0,1011.0,1527446046.0,1.0,10721.0,,Cthulhu Offerings,5.439e-07,1336.0,OFF,2624194.0,,,cthulhu-offerings
1375,18781750.0,1361.0,1527678252.0,1.0,9717.0,500000000.0,Artex Coin,6.89e-08,1337.0,ATX,268781750.0,0.015989472,120.103,artex-coin
1376,4526324.0,1515.0,1527678254.0,1.0,8482.0,,iBank,2.495e-07,1338.0,IBANK,4526324.0,0.0002494868,1.87399,ibank
1377,107829281.0,865.0,1527602347.0,1.0,8034.0,,Selfiecoin,9.9e-09,1339.0,SLFI,107829281.0,,,selfiecoin
1378,36390750.0,986.0,1527678247.0,1.0,7731.0,,CrevaCoin,2.83e-08,1340.0,CREVA,6240390800.0,0.0053636482,40.2884,crevacoin
1379,1678439.0,1479.0,1527678253.0,1.0,6417.0,,NodeCoin,5.09e-07,1341.0,NODC,5878439.0,0.000110014,0.826357,nodecoin
1380,744266.0,1632.0,1527678258.0,1.0,6304.0,,Concoin,1.1277e-06,1342.0,CONX,1595266.0,0.0038161163,28.6643,concoin
1381,2259512.0,2045.0,1527678266.0,1.0,5468.0,102000000.0,Coimatic 3.0,3.222e-07,1343.0,CTIC3,102000000.0,0.01359404,102.11,coimatic-3
1382,13532750.0,1837.0,1527678260.0,1.0,5072.0,102000000.0,Coimatic 2.0,4.99e-08,1344.0,CTIC2,30132750.0,0.0124620909,93.6075,coimatic-2
1383,30385540.0,1486.0,1527678254.0,1.0,4555.0,1000000000.0,Vault Coin,2e-08,1345.0,VLTC,530385540.0,0.0243888606,183.194,vault-coin
1384,1384879.0,1774.0,1527678259.0,0.0,3737.0,,SocialCoin,3.593e-07,1346.0,SOCC,1384879.0,0.0100254015,75.3046,socialcoin-socc
1385,4282286.0,1523.0,1527678254.0,0.0,1926.0,,Magnum,5.99e-08,1347.0,MGM,254282286.0,0.0239901323,180.199,magnum
1386,2052712.0,1568.0,1527678255.0,0.0,1231.0,,LevoPlus,7.98e-08,1348.0,LVPS,93052712.0,0.0544589676,409.062,levoplus
1387,5027857.0,1608.0,1527678256.0,0.0,1131.0,,Tristar Coin,2.99e-08,1349.0,TSTR,255027857.0,0.0317777825,238.695,tristar-coin
1388,1264511.0,1634.0,1527678256.0,0.0,664.0,,Ebittree Coin,6.99e-08,1350.0,EBT,811264511.0,0.0009706951,7.29126,ebittree-coin
1389,6651808.0,1411.0,1526514548.0,0.0,554.0,189000000.0,CaliphCoin,1.11e-08,1351.0,CALC,148677180.0,,,caliphcoin
1390,,2596.0,1527678278.0,,,,CK USD,0.0001293958,1352.0,CKUSD,,13621.9975557088,102320000.0,ckusd
1391,,1910.0,1527678262.0,,,,ATMCoin,0.0004680645,1353.0,ATMC,10000000000.0,3978.2436782589,29882100.0,atmcoin
1392,,2701.0,1527678280.0,,,,TrustNote,1.17602e-05,1354.0,TTT,,1672.3291858487,12561500.0,trustnote
1393,,2691.0,1527678280.0,,,100000000000.0,Penta,2.6828e-06,1355.0,PNT,50000000000.0,1480.6200724767,11121500.0,penta
1394,,2661.0,1527678279.0,,,,Tripio,2.4984e-06,1356.0,TRIO,5000000000.0,1390.5833548562,10445200.0,tripio
1395,,2603.0,1527678277.0,,,,Pundi X,1.4386e-06,1357.0,NPXS,68179231883.0,1156.9631678866,8690390.0,pundi-x
1396,,2826.0,1527678282.0,,,,ZIP,3.295e-07,1358.0,ZIP,100000000000.0,1067.9355857379,8021670.0,zip
1397,,2760.0,1527678281.0,,,,Libra Credit,2.65717e-05,1359.0,LBA,1000000000.0,1056.2839318474,7934150.0,libra-credit
1398,,2358.0,1527678272.0,,,,Content and AD Network,2.8302e-06,1360.0,CAN,1500000000.0,986.9278348319,7413190.0,content-and-ad-network
1399,,2725.0,1527678280.0,,,,Skrumble Network,8.6884e-06,1361.0,SKM,1500000000.0,880.0992627187,6610760.0,skrumble-network
1400,,2379.0,1527678272.0,,,,Kcash,1.65255e-05,1362.0,KCASH,1000000000.0,843.7197958298,6337500.0,kcash
1401,,2456.0,1527678274.0,,,,OFCOIN,1.457e-07,1363.0,OF,51200000000.0,647.6213425496,4864530.0,ofcoin
1402,,2734.0,1527678281.0,,,,EduCoin,4.293e-07,1364.0,EDU,15000000000.0,612.6357606725,4601740.0,edu-coin
1403,,2483.0,1527678275.0,,,,OceanChain,5.941e-07,1365.0,OC,,596.4469910988,4480140.0,oceanchain
1404,,2741.0,1527678281.0,,,,Intelligent Investment Chain,8.748e-07,1366.0,IIC,21000000000.0,523.9410068456,3935520.0,intelligent-investment-chain
1405,,2764.0,1527678281.0,,,,Silent Notary,4.18e-08,1367.0,SNTR,196332447051.0,445.5080158373,3346380.0,silent-notary
1406,,2762.0,1527678282.0,,,,Open Platform,2.67133e-05,1368.0,OPEN,1000000000.0,420.0772694232,3155360.0,open-platform
1407,,2771.0,1527678281.0,,,,RED,2.03518e-05,1369.0,RED,200000000.0,417.2615418205,3134210.0,red
1408,,2282.0,1527678270.0,,,21210000.0,Super Bitcoin,0.0016304461,1370.0,SBTC,,383.5074247342,2880670.0,super-bitcoin
1409,,2361.0,1527678272.0,,,,Show,7.187e-07,1371.0,SHOW,10000000000.0,376.908104769,2831100.0,show
1410,,2756.0,1527678281.0,,,,Tokia,2.69961e-05,1372.0,TKA,52669277.0,345.1589454934,2592620.0,tokia
1411,,2470.0,1527678274.0,,,,CoinMeet,7.1317e-06,1373.0,MEET,400000000.0,342.5895108489,2573320.0,coinmeet
